"id_promocion","descripcion","descuento"
"13196","Descuento exclusivo para clientes premium","38.10"
"13197","Oferta especial en tecnología","41.26"
"13198","Descuento en productos de belleza y cuidado personal","31.19"
"13199","Oferta relámpago en bebidas y licores","17.86"
"13200","Promoción de regreso a clases","27.97"
"13201","Descuento en electrodomésticos","16.72"
"13202","Descuento por primera compra","17.58"
"13203","Descuento en alimentos congelados","15.29"
"13204","Descuento en alimentos congelados","20.13"
"13205","Cashback en compras con tarjeta de crédito","28.20"
"13206","Descuento por primera compra","30.95"
"13207","Promoción exclusiva para tarjetas OH","41.74"
"13208","Descuento en productos de belleza y cuidado personal","27.49"
"13209","Descuento en electrodomésticos","34.80"
"13210","Descuento por compra mayor a S/100","15.86"
"13211","Rebaja en productos de limpieza","14.47"
"13212","Cashback en compras con tarjeta de crédito","35.18"
"13213","Promoción de regreso a clases","14.69"
"13214","Promoción exclusiva para tarjetas OH","31.95"
"13215","Descuento en alimentos congelados","44.15"
"13216","Promoción de regreso a clases","43.59"
"13217","Promoción de regreso a clases","45.25"
"13218","Oferta especial en tecnología","49.17"
"13219","Descuento exclusivo para clientes premium","35.86"
"13220","Descuento por primera compra","42.13"
"13221","Promoción de regreso a clases","8.54"
"13222","Descuento en alimentos congelados","36.11"
"13223","Descuento por compra mayor a S/100","25.79"
"13224","Descuento por compra mayor a S/100","49.36"
"13225","Cashback en compras con tarjeta de crédito","16.30"
"13226","2x1 en productos seleccionados","15.73"
"13227","Promoción de verano","22.52"
"13228","Promoción de verano","36.97"
"13229","Descuento en alimentos congelados","41.96"
"13230","Descuento por compra mayor a S/100","26.66"
"13231","Descuento por primera compra","6.71"
"13232","Descuento por compra mayor a S/100","44.82"
"13233","Descuento en alimentos congelados","23.27"
"13234","Descuento por compra mayor a S/100","41.72"
"13235","Rebaja en productos de limpieza","38.06"
"13236","Promoción de verano","7.65"
"13237","Cashback en compras con tarjeta de crédito","22.89"
"13238","Descuento exclusivo para clientes premium","5.90"
"13239","Descuento en electrodomésticos","49.02"
"13240","2x1 en productos seleccionados","33.54"
"13241","Rebaja en productos de limpieza","38.81"
"13242","Descuento exclusivo para clientes premium","27.34"
"13243","Rebaja en productos de limpieza","13.14"
"13244","Descuento exclusivo para clientes premium","14.58"
"13245","Rebaja en productos de limpieza","34.32"
"13246","Oferta especial en tecnología","30.43"
"13247","Descuento por compra mayor a S/100","42.44"
"13248","Descuento en alimentos congelados","38.77"
"13249","Descuento en electrodomésticos","49.89"
"13250","Descuento en electrodomésticos","36.01"
"13251","Descuento en productos de belleza y cuidado personal","34.30"
"13252","Descuento en alimentos congelados","26.79"
"13253","Descuento en productos de hogar","31.78"
"13254","Descuento en productos de hogar","39.60"
"13255","Promoción de verano","47.00"
"13256","Descuento por compra mayor a S/100","35.82"
"13257","Descuento por primera compra","27.09"
"13258","Promoción de verano","6.04"
"13259","Descuento por primera compra","45.34"
"13260","Descuento en productos de hogar","22.73"
"13261","Cashback en compras con tarjeta de crédito","38.05"
"13262","Rebaja en productos de limpieza","30.98"
"13263","Promoción de verano","28.26"
"13264","Promoción de regreso a clases","47.35"
"13265","Promoción exclusiva para tarjetas OH","40.41"
"13266","Oferta relámpago en bebidas y licores","32.02"
"13267","2x1 en productos seleccionados","12.42"
"13268","Descuento por primera compra","23.68"
"13269","Promoción de verano","41.88"
"13270","2x1 en productos seleccionados","37.10"
"13271","Descuento en electrodomésticos","10.94"
"13272","Descuento en alimentos congelados","32.69"
"13273","2x1 en productos seleccionados","9.40"
"13274","Descuento por compra mayor a S/100","28.85"
"13275","Oferta especial en tecnología","18.75"
"13276","Cashback en compras con tarjeta de crédito","21.94"
"13277","Descuento en alimentos congelados","12.21"
"13278","Descuento en electrodomésticos","38.33"
"13279","Descuento en electrodomésticos","49.57"
"13280","Promoción de verano","7.15"
"13281","Descuento en productos de hogar","47.03"
"13282","Promoción de verano","6.61"
"13283","Promoción de regreso a clases","7.56"
"13284","Oferta relámpago en bebidas y licores","21.55"
"13285","Cashback en compras con tarjeta de crédito","6.06"
"13286","Descuento en productos de hogar","29.19"
"13287","Descuento en electrodomésticos","29.06"
"13288","Descuento por primera compra","35.55"
"13289","Descuento en productos de hogar","7.78"
"13290","Promoción de verano","10.87"
"13291","Cashback en compras con tarjeta de crédito","35.05"
"13292","Promoción de regreso a clases","13.53"
"13293","Promoción de verano","23.84"
"13294","Promoción exclusiva para tarjetas OH","22.82"
"13295","Oferta especial en tecnología","23.80"
"13296","Oferta especial en tecnología","47.83"
"13297","Promoción de verano","44.21"
"13298","Descuento en productos de belleza y cuidado personal","49.19"
"13299","Rebaja en productos de limpieza","32.63"
"13300","Descuento exclusivo para clientes premium","33.51"
"13301","Promoción de verano","35.83"
"13302","Descuento en productos de belleza y cuidado personal","25.45"
"13303","Descuento en productos de hogar","14.92"
"13304","Oferta especial en tecnología","45.27"
"13305","Descuento en alimentos congelados","25.34"
"13306","Descuento por primera compra","30.20"
"13307","Oferta relámpago en bebidas y licores","11.77"
"13308","Promoción exclusiva para tarjetas OH","24.86"
"13309","Descuento por compra mayor a S/100","48.62"
"13310","Promoción exclusiva para tarjetas OH","6.80"
"13311","Oferta relámpago en bebidas y licores","24.06"
"13312","Descuento exclusivo para clientes premium","16.81"
"13313","Promoción de regreso a clases","10.07"
"13314","Promoción de verano","21.35"
"13315","Oferta especial en tecnología","26.82"
"13316","Descuento por primera compra","5.15"
"13317","Cashback en compras con tarjeta de crédito","17.42"
"13318","Promoción de verano","8.28"
"13319","Promoción de regreso a clases","28.84"
"13320","Cashback en compras con tarjeta de crédito","43.67"
"13321","Oferta especial en tecnología","46.50"
"13322","Descuento en alimentos congelados","31.74"
"13323","Descuento en electrodomésticos","45.83"
"13324","Descuento en electrodomésticos","30.54"
"13325","Cashback en compras con tarjeta de crédito","27.90"
"13326","Oferta relámpago en bebidas y licores","29.12"
"13327","Descuento por primera compra","44.58"
"13328","Rebaja en productos de limpieza","48.97"
"13329","Descuento en productos de hogar","44.80"
"13330","Oferta relámpago en bebidas y licores","26.36"
"13331","Descuento exclusivo para clientes premium","10.54"
"13332","Promoción exclusiva para tarjetas OH","46.75"
"13333","Oferta especial en tecnología","9.36"
"13334","Rebaja en productos de limpieza","15.73"
"13335","Descuento en productos de hogar","12.38"
"13336","Descuento en productos de belleza y cuidado personal","5.07"
"13337","Oferta relámpago en bebidas y licores","29.55"
"13338","Descuento en alimentos congelados","31.10"
"13339","Descuento en productos de hogar","40.31"
"13340","Oferta especial en tecnología","34.45"
"13341","Descuento en productos de belleza y cuidado personal","26.69"
"13342","Descuento en productos de belleza y cuidado personal","48.85"
"13343","Descuento en electrodomésticos","31.61"
"13344","Descuento por compra mayor a S/100","24.67"
"13345","Descuento en productos de belleza y cuidado personal","5.97"
"13346","Descuento en productos de belleza y cuidado personal","49.87"
"13347","Descuento por primera compra","41.35"
"13348","Rebaja en productos de limpieza","13.54"
"13349","Descuento en electrodomésticos","31.33"
"13350","Descuento en productos de hogar","24.92"
"13351","Oferta especial en tecnología","48.61"
"13352","Promoción exclusiva para tarjetas OH","38.65"
"13353","Oferta relámpago en bebidas y licores","11.26"
"13354","Oferta especial en tecnología","46.06"
"13355","Descuento en electrodomésticos","29.26"
"13356","Oferta especial en tecnología","19.55"
"13357","Descuento en productos de belleza y cuidado personal","8.23"
"13358","Descuento por primera compra","41.60"
"13359","Descuento en productos de hogar","18.54"
"13360","Descuento en electrodomésticos","25.94"
"13361","Descuento exclusivo para clientes premium","10.65"
"13362","Descuento en productos de hogar","25.21"
"13363","Oferta relámpago en bebidas y licores","41.46"
"13364","Oferta especial en tecnología","49.22"
"13365","Cashback en compras con tarjeta de crédito","27.34"
"13366","Descuento en productos de hogar","5.22"
"13367","Descuento en productos de belleza y cuidado personal","44.15"
"13368","Promoción de verano","23.81"
"13369","Descuento exclusivo para clientes premium","45.74"
"13370","Descuento por primera compra","34.92"
"13371","Oferta especial en tecnología","27.81"
"13372","Descuento por primera compra","12.42"
"13373","2x1 en productos seleccionados","43.23"
"13374","Promoción exclusiva para tarjetas OH","37.66"
"13375","Descuento por compra mayor a S/100","23.73"
"13376","Descuento exclusivo para clientes premium","38.56"
"13377","2x1 en productos seleccionados","13.29"
"13378","Descuento por compra mayor a S/100","49.51"
"13379","Descuento en productos de hogar","8.92"
"13380","Promoción de regreso a clases","32.32"
"13381","Promoción de verano","25.71"
"13382","2x1 en productos seleccionados","45.18"
"13383","Descuento exclusivo para clientes premium","38.69"
"13384","Descuento en electrodomésticos","6.79"
"13385","Descuento en productos de hogar","15.56"
"13386","2x1 en productos seleccionados","28.97"
"13387","Descuento en alimentos congelados","43.36"
"13388","2x1 en productos seleccionados","28.64"
"13389","Promoción exclusiva para tarjetas OH","32.86"
"13390","Promoción exclusiva para tarjetas OH","23.84"
"13391","Descuento en productos de belleza y cuidado personal","14.07"
"13392","Descuento exclusivo para clientes premium","40.97"
"13393","Descuento en alimentos congelados","44.62"
"13394","Descuento exclusivo para clientes premium","17.67"
"13395","Descuento por primera compra","7.13"
"13396","Oferta relámpago en bebidas y licores","47.90"
"13397","Descuento en productos de hogar","14.37"
"13398","Descuento en electrodomésticos","41.70"
"13399","Descuento por primera compra","27.77"
"13400","Descuento por compra mayor a S/100","27.88"
"13401","2x1 en productos seleccionados","28.72"
"13402","Descuento exclusivo para clientes premium","47.05"
"13403","Oferta relámpago en bebidas y licores","20.78"
"13404","Descuento en productos de belleza y cuidado personal","38.96"
"13405","Promoción de verano","14.25"
"13406","Promoción de verano","34.88"
"13407","Oferta especial en tecnología","35.60"
"13408","Descuento por compra mayor a S/100","11.97"
"13409","Cashback en compras con tarjeta de crédito","42.68"
"13410","Rebaja en productos de limpieza","8.58"
"13411","Cashback en compras con tarjeta de crédito","15.53"
"13412","Rebaja en productos de limpieza","27.19"
"13413","Promoción de regreso a clases","15.61"
"13414","Oferta especial en tecnología","28.89"
"13415","Descuento en alimentos congelados","23.38"
"13416","2x1 en productos seleccionados","8.45"
"13417","Promoción de verano","46.19"
"13418","Descuento en alimentos congelados","20.53"
"13419","Descuento por compra mayor a S/100","16.30"
"13420","Promoción de regreso a clases","26.02"
"13421","Oferta relámpago en bebidas y licores","26.84"
"13422","Promoción de verano","31.86"
"13423","Descuento en productos de hogar","11.26"
"13424","Promoción de regreso a clases","44.66"
"13425","Descuento en productos de hogar","6.64"
"13426","Descuento en productos de belleza y cuidado personal","46.12"
"13427","Oferta especial en tecnología","43.61"
"13428","Oferta relámpago en bebidas y licores","25.36"
"13429","Cashback en compras con tarjeta de crédito","24.04"
"13430","Promoción de regreso a clases","15.18"
"13431","Oferta especial en tecnología","13.38"
"13432","Descuento en alimentos congelados","40.87"
"13433","Descuento en productos de hogar","29.17"
"13434","Cashback en compras con tarjeta de crédito","32.25"
"13435","Descuento por primera compra","37.08"
"13436","Descuento en electrodomésticos","34.01"
"13437","Descuento en productos de hogar","15.14"
"13438","Cashback en compras con tarjeta de crédito","21.89"
"13439","Cashback en compras con tarjeta de crédito","31.69"
"13440","Descuento en productos de hogar","25.65"
"13441","Descuento exclusivo para clientes premium","44.33"
"13442","Descuento en electrodomésticos","24.65"
"13443","Descuento por compra mayor a S/100","5.53"
