"id_pago","metodo","monto","fecha_pago"
"16802","Efectivo","269.77","2024-05-05"
"16803","Tarjeta de Débito","368.88","2024-04-28"
"16804","Transferencia Bancaria","196.88","2025-02-22"
"16805","Tarjeta de Débito","263.26","2024-05-10"
"16806","Tarjeta de Crédito","191.56","2024-05-16"
"16807","Transferencia Bancaria","25.95","2024-07-24"
"16808","Transferencia Bancaria","306.22","2024-08-06"
"16809","Tarjeta de Débito","33.39","2024-08-02"
"16810","Transferencia Bancaria","175.28","2024-06-05"
"16811","Tarjeta de Débito","217.62","2025-01-12"
"16812","Tarjeta de Débito","122.64","2024-12-29"
"16813","Tarjeta de Crédito","333.78","2025-02-15"
"16814","Tarjeta de Débito","92.14","2025-03-23"
"16815","Efectivo","238.50","2024-09-19"
"16816","Transferencia Bancaria","411.18","2024-07-19"
"16817","Tarjeta de Débito","467.25","2024-06-16"
"16818","Transferencia Bancaria","166.72","2024-06-29"
"16819","Transferencia Bancaria","490.26","2024-07-19"
"16820","Tarjeta de Débito","156.25","2024-10-13"
"16821","Transferencia Bancaria","236.65","2024-09-28"
"16822","Efectivo","29.70","2024-05-01"
"16823","Transferencia Bancaria","354.68","2025-01-10"
"16824","Tarjeta de Crédito","152.41","2025-03-22"
"16825","Transferencia Bancaria","58.59","2024-05-11"
"16826","Transferencia Bancaria","448.76","2024-11-28"
"16827","Transferencia Bancaria","241.15","2024-08-02"
"16828","Tarjeta de Crédito","148.76","2024-08-09"
"16829","Tarjeta de Crédito","10.07","2024-12-05"
"16830","Transferencia Bancaria","167.88","2024-07-13"
"16831","Transferencia Bancaria","395.01","2024-10-07"
"16832","Tarjeta de Crédito","424.84","2024-03-24"
"16833","Tarjeta de Débito","180.94","2024-11-21"
"16834","Transferencia Bancaria","341.59","2024-12-02"
"16835","Transferencia Bancaria","208.04","2024-09-12"
"16836","Tarjeta de Crédito","341.14","2024-12-27"
"16837","Transferencia Bancaria","444.90","2024-07-10"
"16838","Tarjeta de Crédito","66.11","2024-12-04"
"16839","Tarjeta de Crédito","386.83","2024-04-22"
"16840","Transferencia Bancaria","40.27","2024-10-21"
"16841","Tarjeta de Débito","263.46","2024-06-14"
"16842","Transferencia Bancaria","180.55","2024-09-12"
"16843","Tarjeta de Crédito","37.40","2024-08-23"
"16844","Transferencia Bancaria","461.91","2024-06-28"
"16845","Tarjeta de Débito","170.98","2025-01-02"
"16846","Efectivo","439.88","2024-09-13"
"16847","Transferencia Bancaria","186.12","2024-07-09"
"16848","Transferencia Bancaria","311.81","2024-08-20"
"16849","Transferencia Bancaria","44.59","2024-12-11"
"16850","Tarjeta de Débito","137.47","2024-06-28"
"16851","Tarjeta de Crédito","35.25","2024-11-28"
"16852","Tarjeta de Crédito","278.25","2024-10-17"
"16853","Transferencia Bancaria","380.05","2024-09-20"
"16854","Transferencia Bancaria","44.89","2024-10-22"
"16855","Tarjeta de Crédito","358.81","2024-10-30"
"16856","Transferencia Bancaria","102.56","2025-01-14"
"16857","Efectivo","92.12","2025-03-12"
"16858","Efectivo","12.11","2024-06-25"
"16859","Tarjeta de Débito","484.45","2024-04-29"
"16860","Transferencia Bancaria","280.80","2024-12-25"
"16861","Tarjeta de Crédito","79.25","2024-08-16"
"16862","Tarjeta de Crédito","191.46","2024-05-15"
"16863","Efectivo","412.57","2024-09-29"
"16864","Tarjeta de Crédito","196.14","2024-07-22"
"16865","Transferencia Bancaria","440.93","2025-02-20"
"16866","Tarjeta de Crédito","412.21","2024-07-07"
"16867","Tarjeta de Débito","96.63","2025-01-02"
"16868","Efectivo","287.19","2025-01-04"
"16869","Tarjeta de Débito","450.45","2024-11-28"
"16870","Transferencia Bancaria","339.06","2024-07-17"
"16871","Tarjeta de Crédito","410.25","2024-10-11"
"16872","Tarjeta de Crédito","444.23","2024-08-05"
"16873","Tarjeta de Débito","193.64","2024-05-22"
"16874","Transferencia Bancaria","128.11","2024-09-03"
"16875","Tarjeta de Crédito","436.72","2024-05-19"
"16876","Tarjeta de Débito","266.17","2024-12-06"
"16877","Transferencia Bancaria","34.57","2024-12-31"
"16878","Efectivo","387.34","2024-09-11"
"16879","Tarjeta de Débito","354.27","2024-11-11"
"16880","Transferencia Bancaria","232.27","2024-11-15"
"16881","Tarjeta de Débito","194.20","2024-11-07"
"16882","Efectivo","450.85","2025-02-24"
"16883","Tarjeta de Débito","138.51","2025-01-29"
"16884","Transferencia Bancaria","34.98","2025-02-12"
"16885","Efectivo","373.60","2024-04-14"
"16886","Transferencia Bancaria","90.79","2024-12-25"
"16887","Efectivo","343.29","2025-01-01"
"16888","Efectivo","214.20","2025-01-28"
"16889","Transferencia Bancaria","322.84","2024-07-20"
"16890","Transferencia Bancaria","393.10","2025-02-01"
"16891","Tarjeta de Débito","154.39","2024-05-10"
"16892","Transferencia Bancaria","441.14","2024-10-16"
"16893","Tarjeta de Crédito","362.48","2024-09-27"
"16894","Tarjeta de Débito","54.11","2024-11-02"
"16895","Transferencia Bancaria","352.69","2024-11-18"
"16896","Tarjeta de Crédito","130.17","2024-06-20"
"16897","Tarjeta de Débito","338.37","2024-03-31"
"16898","Tarjeta de Débito","237.31","2025-01-23"
"16899","Transferencia Bancaria","463.52","2024-12-22"
"16900","Tarjeta de Crédito","45.23","2024-07-27"
"16901","Efectivo","417.21","2024-09-10"
"16902","Tarjeta de Débito","45.85","2025-02-17"
"16903","Tarjeta de Crédito","478.32","2024-09-05"
"16904","Tarjeta de Crédito","432.64","2024-12-15"
"16905","Tarjeta de Crédito","334.23","2024-10-13"
"16906","Transferencia Bancaria","56.18","2025-03-16"
"16907","Transferencia Bancaria","382.47","2024-04-23"
"16908","Tarjeta de Crédito","65.55","2025-01-10"
"16909","Transferencia Bancaria","217.18","2024-09-21"
"16910","Tarjeta de Débito","444.39","2025-01-16"
"16911","Tarjeta de Débito","395.30","2025-03-06"
"16912","Transferencia Bancaria","463.32","2025-01-23"
"16913","Transferencia Bancaria","471.17","2024-12-30"
"16914","Tarjeta de Crédito","16.65","2024-06-24"
"16915","Transferencia Bancaria","25.61","2024-05-13"
"16916","Transferencia Bancaria","486.14","2024-07-31"
"16917","Tarjeta de Crédito","76.50","2025-03-17"
"16918","Tarjeta de Crédito","114.76","2024-06-12"
"16919","Efectivo","32.95","2024-10-15"
"16920","Efectivo","366.95","2024-07-16"
"16921","Tarjeta de Débito","269.08","2024-11-23"
"16922","Transferencia Bancaria","496.66","2024-12-27"
"16923","Tarjeta de Débito","144.77","2024-07-17"
"16924","Tarjeta de Débito","412.94","2025-03-08"
"16925","Efectivo","65.73","2024-06-08"
"16926","Transferencia Bancaria","50.36","2024-09-14"
"16927","Transferencia Bancaria","276.09","2025-03-23"
"16928","Tarjeta de Crédito","173.00","2024-10-25"
"16929","Tarjeta de Débito","290.70","2024-11-01"
"16930","Transferencia Bancaria","343.37","2024-04-23"
"16931","Transferencia Bancaria","242.95","2024-05-24"
"16932","Tarjeta de Crédito","149.70","2025-01-27"
"16933","Transferencia Bancaria","462.35","2024-06-12"
"16934","Transferencia Bancaria","91.35","2024-05-19"
"16935","Efectivo","196.23","2024-10-14"
"16936","Tarjeta de Débito","231.33","2025-01-25"
"16937","Transferencia Bancaria","311.95","2024-09-17"
"16938","Transferencia Bancaria","188.21","2024-12-05"
"16939","Transferencia Bancaria","89.05","2024-09-19"
"16940","Transferencia Bancaria","496.31","2024-03-24"
"16941","Transferencia Bancaria","184.25","2024-10-27"
"16942","Transferencia Bancaria","124.50","2024-11-02"
"16943","Tarjeta de Débito","323.23","2025-01-21"
"16944","Transferencia Bancaria","415.71","2024-09-28"
"16945","Transferencia Bancaria","65.49","2024-04-12"
"16946","Tarjeta de Débito","435.83","2024-06-11"
"16947","Efectivo","88.28","2024-11-09"
"16948","Tarjeta de Crédito","487.49","2024-04-07"
"16949","Transferencia Bancaria","189.31","2024-05-22"
"16950","Transferencia Bancaria","411.96","2024-11-12"
"16951","Efectivo","360.41","2024-05-25"
"16952","Tarjeta de Débito","166.52","2024-08-20"
"16953","Transferencia Bancaria","335.35","2025-02-25"
"16954","Transferencia Bancaria","141.88","2024-07-03"
"16955","Efectivo","480.94","2024-04-17"
"16956","Tarjeta de Crédito","37.43","2024-03-24"
"16957","Transferencia Bancaria","389.99","2025-02-18"
"16958","Transferencia Bancaria","441.35","2024-06-20"
"16959","Transferencia Bancaria","348.99","2024-12-18"
"16960","Tarjeta de Crédito","10.60","2024-07-24"
"16961","Tarjeta de Crédito","315.42","2025-02-01"
"16962","Tarjeta de Débito","120.25","2024-12-18"
"16963","Transferencia Bancaria","443.23","2025-02-02"
"16964","Tarjeta de Débito","182.87","2024-09-11"
"16965","Transferencia Bancaria","424.83","2024-11-26"
"16966","Tarjeta de Crédito","79.14","2025-02-12"
"16967","Transferencia Bancaria","77.79","2024-08-02"
"16968","Transferencia Bancaria","335.47","2024-11-28"
"16969","Transferencia Bancaria","352.97","2024-08-30"
"16970","Tarjeta de Crédito","65.12","2024-09-22"
"16971","Tarjeta de Crédito","257.57","2024-07-28"
"16972","Tarjeta de Crédito","473.08","2024-07-21"
"16973","Transferencia Bancaria","125.91","2024-11-20"
"16974","Tarjeta de Débito","184.09","2024-04-19"
"16975","Transferencia Bancaria","80.71","2024-08-23"
"16976","Tarjeta de Crédito","282.17","2025-03-11"
"16977","Tarjeta de Crédito","460.77","2024-04-09"
"16978","Tarjeta de Crédito","176.30","2024-03-30"
"16979","Tarjeta de Débito","103.40","2025-03-04"
"16980","Tarjeta de Débito","376.51","2024-09-03"
"16981","Tarjeta de Crédito","426.32","2024-11-26"
"16982","Efectivo","33.56","2025-02-18"
"16983","Transferencia Bancaria","40.43","2024-09-18"
"16984","Transferencia Bancaria","176.06","2024-11-14"
"16985","Efectivo","487.10","2025-02-13"
"16986","Tarjeta de Crédito","250.43","2025-01-20"
"16987","Efectivo","477.98","2024-05-25"
"16988","Transferencia Bancaria","102.86","2024-11-20"
"16989","Efectivo","115.73","2025-03-09"
"16990","Transferencia Bancaria","340.57","2024-10-04"
"16991","Efectivo","456.76","2025-01-27"
"16992","Tarjeta de Crédito","487.85","2025-01-04"
"16993","Tarjeta de Débito","144.45","2025-03-08"
"16994","Transferencia Bancaria","35.44","2024-07-21"
"16995","Transferencia Bancaria","18.44","2024-05-27"
"16996","Tarjeta de Crédito","88.20","2024-04-06"
"16997","Transferencia Bancaria","412.63","2024-05-29"
"16998","Tarjeta de Débito","297.54","2024-07-03"
"16999","Transferencia Bancaria","318.66","2024-09-13"
"17000","Efectivo","445.39","2024-08-07"
"17001","Transferencia Bancaria","211.00","2024-03-24"
"17002","Transferencia Bancaria","179.58","2024-11-19"
"17003","Transferencia Bancaria","253.45","2024-08-04"
"17004","Efectivo","460.45","2024-09-20"
"17005","Tarjeta de Débito","120.11","2024-11-12"
"17006","Tarjeta de Crédito","87.90","2024-03-26"
"17007","Tarjeta de Débito","326.81","2025-02-07"
"17008","Transferencia Bancaria","272.89","2024-03-28"
"17009","Transferencia Bancaria","93.14","2024-12-11"
"17010","Transferencia Bancaria","64.71","2024-06-28"
"17011","Transferencia Bancaria","108.18","2025-01-31"
"17012","Tarjeta de Crédito","82.07","2024-04-09"
"17013","Tarjeta de Débito","175.07","2024-11-06"
"17014","Tarjeta de Crédito","190.68","2024-11-01"
"17015","Tarjeta de Crédito","414.91","2024-12-05"
"17016","Transferencia Bancaria","138.49","2024-06-19"
"17017","Transferencia Bancaria","32.86","2024-06-09"
"17018","Tarjeta de Crédito","222.99","2025-02-28"
"17019","Efectivo","198.17","2024-05-05"
"17020","Tarjeta de Crédito","283.27","2024-10-10"
"17021","Efectivo","298.09","2024-11-26"
"17022","Transferencia Bancaria","33.39","2024-04-21"
"17023","Efectivo","77.67","2024-12-29"
"17024","Tarjeta de Crédito","93.04","2025-01-07"
"17025","Tarjeta de Crédito","492.75","2024-11-13"
"17026","Transferencia Bancaria","467.86","2024-09-22"
"17027","Transferencia Bancaria","344.72","2024-08-15"
"17028","Transferencia Bancaria","55.68","2025-01-01"
"17029","Tarjeta de Débito","435.51","2024-05-10"
"17030","Tarjeta de Crédito","244.10","2024-08-22"
"17031","Transferencia Bancaria","141.04","2024-12-03"
"17032","Efectivo","371.55","2024-05-29"
"17033","Efectivo","222.06","2024-12-21"
"17034","Tarjeta de Débito","328.96","2025-03-21"
"17035","Tarjeta de Débito","83.00","2024-04-07"
"17036","Tarjeta de Crédito","405.28","2025-02-26"
"17037","Tarjeta de Crédito","150.53","2024-11-02"
"17038","Transferencia Bancaria","173.62","2024-05-21"
"17039","Transferencia Bancaria","446.66","2024-09-26"
"17040","Transferencia Bancaria","10.91","2024-06-20"
"17041","Efectivo","392.90","2024-05-27"
"17042","Transferencia Bancaria","133.29","2024-05-21"
"17043","Tarjeta de Débito","393.64","2024-11-27"
"17044","Tarjeta de Débito","93.87","2024-12-13"
"17045","Transferencia Bancaria","100.46","2024-07-06"
"17046","Tarjeta de Débito","463.61","2024-06-02"
"17047","Transferencia Bancaria","400.45","2025-02-03"
"17048","Efectivo","25.99","2024-09-21"
"17049","Transferencia Bancaria","364.04","2024-09-18"
"17050","Transferencia Bancaria","183.58","2024-10-17"
"17051","Transferencia Bancaria","275.89","2024-11-25"
"17052","Tarjeta de Crédito","494.13","2024-05-16"
"17053","Efectivo","317.37","2024-11-19"
"17054","Transferencia Bancaria","223.11","2024-09-02"
"17055","Tarjeta de Crédito","190.18","2024-09-13"
"17056","Tarjeta de Débito","46.13","2024-10-13"
"17057","Tarjeta de Débito","281.37","2024-12-14"
"17058","Transferencia Bancaria","224.63","2025-01-30"
"17059","Tarjeta de Crédito","210.70","2024-12-18"
"17060","Efectivo","18.40","2025-02-02"
"17061","Transferencia Bancaria","229.06","2024-09-20"
"17062","Transferencia Bancaria","462.99","2024-04-22"
"17063","Tarjeta de Crédito","223.01","2024-03-24"
"17064","Tarjeta de Crédito","319.05","2024-11-24"
"17065","Transferencia Bancaria","185.31","2025-02-13"
"17066","Transferencia Bancaria","126.56","2025-01-21"
"17067","Tarjeta de Débito","236.51","2024-07-17"
"17068","Transferencia Bancaria","495.05","2024-05-15"
"17069","Tarjeta de Crédito","269.07","2024-06-16"
"17070","Transferencia Bancaria","212.69","2025-03-10"
"17071","Tarjeta de Crédito","189.99","2024-06-10"
"17072","Transferencia Bancaria","260.10","2025-03-21"
"17073","Efectivo","387.61","2024-12-28"
"17074","Transferencia Bancaria","233.22","2024-10-12"
"17075","Tarjeta de Débito","57.05","2024-08-15"
"17076","Transferencia Bancaria","337.41","2024-07-09"
"17077","Tarjeta de Crédito","201.66","2024-11-29"
"17078","Tarjeta de Crédito","498.87","2024-10-14"
"17079","Tarjeta de Débito","70.62","2024-06-15"
"17080","Tarjeta de Crédito","238.18","2024-04-11"
"17081","Tarjeta de Débito","35.25","2024-09-02"
"17082","Tarjeta de Débito","267.92","2025-02-07"
"17083","Efectivo","74.37","2024-12-04"
"17084","Tarjeta de Crédito","199.17","2025-03-06"
"17085","Transferencia Bancaria","19.64","2025-03-19"
"17086","Transferencia Bancaria","95.92","2024-07-22"
"17087","Transferencia Bancaria","432.55","2024-07-09"
"17088","Efectivo","329.94","2024-11-05"
"17089","Tarjeta de Crédito","92.55","2024-03-27"
"17090","Tarjeta de Débito","345.91","2024-10-23"
"17091","Tarjeta de Crédito","307.14","2024-08-23"
"17092","Transferencia Bancaria","389.50","2025-03-08"
"17093","Transferencia Bancaria","98.73","2025-03-10"
"17094","Tarjeta de Crédito","453.22","2024-11-04"
"17095","Tarjeta de Crédito","148.86","2024-07-29"
"17096","Tarjeta de Crédito","183.68","2024-10-14"
"17097","Tarjeta de Crédito","332.33","2024-10-17"
"17098","Tarjeta de Débito","399.49","2024-05-02"
"17099","Tarjeta de Crédito","367.75","2024-11-26"
"17100","Transferencia Bancaria","403.78","2024-05-19"
"17101","Efectivo","416.41","2024-05-11"
"17102","Efectivo","415.49","2024-08-01"
"17103","Tarjeta de Débito","234.68","2025-01-26"
"17104","Efectivo","67.64","2024-09-12"
"17105","Tarjeta de Débito","291.59","2024-09-26"
"17106","Efectivo","201.15","2024-08-05"
"17107","Tarjeta de Débito","52.87","2024-04-15"
"17108","Tarjeta de Crédito","446.99","2025-02-20"
"17109","Transferencia Bancaria","94.49","2024-10-19"
"17110","Tarjeta de Débito","276.56","2024-05-09"
"17111","Efectivo","114.35","2024-04-25"
"17112","Tarjeta de Crédito","66.48","2024-07-12"
"17113","Tarjeta de Débito","56.51","2024-09-20"
"17114","Transferencia Bancaria","119.55","2025-01-15"
"17115","Tarjeta de Débito","102.00","2024-03-30"
"17116","Transferencia Bancaria","287.67","2024-06-22"
"17117","Efectivo","90.47","2024-04-29"
"17118","Transferencia Bancaria","139.77","2024-06-20"
"17119","Transferencia Bancaria","121.53","2024-12-10"
"17120","Tarjeta de Crédito","477.38","2024-05-14"
"17121","Transferencia Bancaria","158.18","2024-07-28"
"17122","Transferencia Bancaria","196.46","2024-08-03"
"17123","Transferencia Bancaria","154.85","2025-02-17"
"17124","Tarjeta de Débito","314.39","2024-09-04"
"17125","Tarjeta de Crédito","327.81","2024-07-10"
"17126","Tarjeta de Débito","192.34","2024-07-05"
"17127","Tarjeta de Débito","182.08","2024-11-25"
"17128","Efectivo","431.91","2024-10-04"
"17129","Transferencia Bancaria","249.26","2024-05-26"
"17130","Tarjeta de Débito","375.79","2025-02-25"
"17131","Tarjeta de Crédito","461.25","2024-09-24"
"17132","Tarjeta de Débito","135.20","2024-09-07"
"17133","Tarjeta de Débito","245.31","2024-09-15"
"17134","Transferencia Bancaria","19.13","2024-05-19"
"17135","Transferencia Bancaria","163.94","2025-03-08"
"17136","Tarjeta de Débito","377.48","2025-02-19"
"17137","Tarjeta de Crédito","64.38","2025-01-31"
"17138","Transferencia Bancaria","321.12","2024-05-16"
"17139","Tarjeta de Crédito","435.58","2024-07-22"
"17140","Tarjeta de Crédito","234.94","2025-01-07"
"17141","Tarjeta de Débito","254.54","2025-02-05"
"17142","Transferencia Bancaria","184.60","2024-09-21"
"17143","Transferencia Bancaria","329.97","2024-12-20"
"17144","Tarjeta de Crédito","384.00","2024-08-13"
"17145","Tarjeta de Débito","89.41","2025-01-30"
"17146","Efectivo","196.33","2024-10-13"
"17147","Tarjeta de Débito","38.12","2024-11-07"
"17148","Tarjeta de Crédito","281.30","2024-09-14"
"17149","Transferencia Bancaria","325.01","2024-05-31"
"17150","Tarjeta de Débito","48.91","2024-10-07"
"17151","Efectivo","30.00","2025-02-20"
"17152","Tarjeta de Crédito","393.24","2024-10-11"
