"id_producto","nombre","id_categoria","marca","precio","stock","id_proveedor","fechaIngreso","tamano","SKU"
"12724","Perfume Adidas Mujer","8","Adidas","60.14","14","213","2024-08-17","unidad","1857a0ee"
"12725","Refrigeradora Samsung 300L","5","Samsung","1593.55","62","557","2025-03-17","unidad","9bce80da"
"12726","Silla ergonómica Home Collection","5","Home Collection","215.14","10","171","2024-09-21","unidad","11390835"
"12727","Bicicleta Montaña Aro 29","4","Aro","704.16","86","810","2024-09-26","unidad","437d9b5d"
"12728","Casaca Hombre Pluma","3","Basement","194.60","27","156","2024-05-20","unidad","e85dbed9"
"12729","Shampoo Sedal 650ml","8","Sedal","15.67","64","886","2024-05-15","mililitro","9154d493"
"12730","Refrigeradora Samsung 300L","5","Samsung","1536.78","55","675","2025-03-12","unidad","94ce4bcf"
"12731","Carro Hot Wheels","9","Mattel","15.09","14","899","2025-02-17","unidad","99866f52"
"12732","Set de bloques Lego Classic","9","Lego","99.34","49","392","2024-05-21","unidad","13c93ab1"
"12733","Refrigeradora Samsung 300L","5","Samsung","1598.05","24","776","2024-12-10","unidad","22c62a81"
"12734","Aceite de Motor Mobil 4L","10","Mobil","124.52","38","247","2024-10-24","litro","788e7afa"
"12735","Jean Mujer Skinny","3","Do Jeans","108.74","94","477","2024-12-18","unidad","193a0a04"
"12736","Laptop Lenovo IdeaPad 3","1","Lenovo","1949.95","91","779","2024-05-27","unidad","e3541a2c"
"12737","Laptop Lenovo IdeaPad 3","1","Lenovo","1672.30","97","239","2024-10-25","unidad","afe70f0f"
"12738","Celular Samsung Galaxy A14","1","Samsung","850.00","87","809","2025-03-16","unidad","b0c5b15a"
"12739","Laptop Lenovo IdeaPad 3","1","Lenovo","2022.46","83","503","2024-10-28","unidad","b790d600"
"12740","Aceite Primor 1L","2","Primor","7.38","57","261","2025-01-30","litro","da0334f2"
"12741","Limpia parabrisas 500ml","10","3M","12.35","89","12","2024-10-04","mililitro","3d640906"
"12742","Pelota de fútbol Adidas","4","Adidas","84.65","29","69","2024-04-19","unidad","c9fb9af8"
"12743","Aceite de Motor Mobil 4L","10","Mobil","98.98","10","81","2024-12-20","litro","55e31fa4"
"12744","Pelota de fútbol Adidas","4","Adidas","89.37","58","229","2024-12-07","unidad","23519651"
"12745","Jean Mujer Skinny","3","Do Jeans","82.94","14","688","2025-02-13","unidad","65b9b05c"
"12746","Silla ergonómica Home Collection","5","Home Collection","217.98","52","585","2024-08-03","unidad","cc68e187"
"12747","Televisor LG 55'' UHD","1","LG","1955.23","61","609","2024-10-10","unidad","acd75b36"
"12748","Aceite de Motor Mobil 4L","10","Mobil","129.07","79","501","2025-03-14","litro","6c007330"
"12749","Perfume Adidas Mujer","8","Adidas","73.07","65","880","2025-03-15","unidad","86430404"
"12750","Set de bloques Lego Classic","9","Lego","160.54","81","770","2024-04-29","unidad","a4bd3a9d"
"12751","Vitamina C 1000mg x20","7","La Santé","16.70","68","642","2025-03-24","blister","94874397"
"12752","Filtro de aire Toyota","10","Toyota","56.87","94","888","2024-12-19","unidad","ce7a880a"
"12753","Pelota de fútbol Adidas","4","Adidas","75.68","69","593","2025-03-03","unidad","08831aad"
"12754","Cocina Mabe 4 hornillas","5","Mabe","1090.86","57","497","2024-12-08","unidad","6352c228"
"12755","Zapatillas Urbanas Hombre","3","Skechers","251.77","44","218","2024-08-15","par","a133efc4"
"12756","Laptop Lenovo IdeaPad 3","1","Lenovo","1808.02","15","515","2024-07-02","unidad","f773badc"
"12757","Muñeca Barbie Fashionista","9","Mattel","81.45","55","949","2025-02-08","unidad","8b4e8e25"
"12758","Limpia parabrisas 500ml","10","3M","19.40","46","242","2024-12-25","mililitro","7e20f0ec"
"12759","Crema Corporal Nivea 400ml","8","Nivea","24.79","56","712","2024-11-09","mililitro","001b77f5"
"12760","Aceite de Motor Mobil 4L","10","Mobil","125.97","6","425","2024-11-05","litro","7886490c"
"12761","Jean Mujer Skinny","3","Do Jeans","114.31","11","253","2024-09-10","unidad","8b6f9cc7"
"12762","Carro Hot Wheels","9","Mattel","21.72","36","199","2024-07-21","unidad","52b76892"
"12763","Pelota de fútbol Adidas","4","Adidas","73.28","45","765","2024-05-14","unidad","337a206d"
"12764","Crema Corporal Nivea 400ml","8","Nivea","25.05","48","453","2024-06-02","mililitro","22dbe64a"
"12765","Casaca Hombre Pluma","3","Basement","206.49","40","258","2025-02-22","unidad","cde9fb2c"
"12766","Filtro de aire Toyota","10","Toyota","74.98","6","355","2025-01-22","unidad","c5e408e8"
"12767","Pelota de fútbol Adidas","4","Adidas","76.07","100","716","2024-12-22","unidad","1b33ab40"
"12768","Jean Mujer Skinny","3","Do Jeans","112.56","15","719","2024-05-07","unidad","c9967d68"
"12769","Refrigeradora Samsung 300L","5","Samsung","2211.63","12","899","2025-01-12","unidad","ed94e2cc"
"12770","Aceite Primor 1L","2","Primor","7.38","18","847","2024-11-25","litro","69af8b3d"
"12771","Impresora Multifuncional HP","6","HP","306.76","41","326","2024-11-20","unidad","55b4b709"
"12772","Filtro de aire Toyota","10","Toyota","78.42","31","68","2024-04-16","unidad","f9022630"
"12773","Limpia parabrisas 500ml","10","3M","10.24","73","203","2024-11-07","mililitro","b30736dc"
"12774","Muñeca Barbie Fashionista","9","Mattel","65.28","37","896","2024-06-20","unidad","faa88f86"
"12775","Televisor LG 55'' UHD","1","LG","1916.60","74","624","2024-09-19","unidad","8433ba2f"
"12776","Paracetamol 500mg x10","7","Genfar","2.95","93","333","2024-08-27","blister","c07c2c11"
"12777","Set de bloques Lego Classic","9","Lego","165.72","90","223","2024-09-16","unidad","0d61195d"
"12778","Arroz Costeño 5kg","2","Costeño","31.91","3","333","2024-12-16","kg","a5f4ce1a"
"12779","Guantes de Box Everlast","4","Everlast","88.62","21","850","2024-07-04","par","854f552a"
"12780","Arroz Costeño 5kg","2","Costeño","27.77","13","21","2024-10-29","kg","516574e3"
"12781","Vitamina C 1000mg x20","7","La Santé","14.98","10","82","2025-04-14","blister","edf1bdc1"
"12782","Casaca Hombre Pluma","3","Basement","146.12","33","17","2024-06-23","unidad","ab961390"
"12783","Pelota de fútbol Adidas","4","Adidas","93.86","92","886","2024-09-23","unidad","b09cb4d9"
"12784","Set de bloques Lego Classic","9","Lego","125.53","79","93","2025-03-31","unidad","3ce98381"
"12785","Cocina Mabe 4 hornillas","5","Mabe","1102.25","84","596","2024-12-31","unidad","e72bace8"
"12786","Aceite Primor 1L","2","Primor","7.11","17","949","2024-08-09","litro","6942e487"
"12787","Cocina Mabe 4 hornillas","5","Mabe","1174.25","66","685","2024-05-09","unidad","7b63fe03"
"12788","Muñeca Barbie Fashionista","9","Mattel","79.98","95","624","2024-09-10","unidad","211a2173"
"12789","Guantes de Box Everlast","4","Everlast","86.06","99","173","2024-09-05","par","2832d030"
"12790","Impresora Multifuncional HP","6","HP","399.45","60","933","2024-06-18","unidad","6888fcb2"
"12791","Arroz Costeño 5kg","2","Costeño","29.79","84","785","2025-01-02","kg","86e551f3"
"12792","Paracetamol 500mg x10","7","Genfar","4.99","37","698","2024-08-21","blister","676d90db"
"12793","Shampoo Sedal 650ml","8","Sedal","12.25","5","122","2025-01-26","mililitro","5cc48dd0"
"12794","Aceite de Motor Mobil 4L","10","Mobil","109.58","67","629","2025-01-14","litro","eb5bb947"
"12795","Perfume Adidas Mujer","8","Adidas","61.94","8","165","2024-09-05","unidad","11238358"
"12796","Refrigeradora Samsung 300L","5","Samsung","2479.13","72","958","2025-02-10","unidad","328d518d"
"12797","Arroz Costeño 5kg","2","Costeño","26.18","7","383","2024-09-13","kg","fda3ad34"
"12798","Audífonos JBL inalámbricos","6","JBL","217.65","66","513","2024-11-29","unidad","2f0dfd1c"
"12799","Limpia parabrisas 500ml","10","3M","15.68","19","235","2025-04-12","mililitro","9186be09"
"12800","Leche Gloria UHT 1L","2","Gloria","5.55","71","896","2024-11-10","litro","35e644cd"
"12801","Shampoo Sedal 650ml","8","Sedal","16.40","21","413","2025-03-24","mililitro","82bc7258"
"12802","Audífonos JBL inalámbricos","6","JBL","235.26","78","161","2024-05-14","unidad","85a87a57"
"12803","Cocina Mabe 4 hornillas","5","Mabe","1111.82","100","154","2024-10-05","unidad","0c71812a"
"12804","Vitamina C 1000mg x20","7","La Santé","12.74","13","450","2024-11-22","blister","a4a05bf9"
"12805","Aceite Primor 1L","2","Primor","8.59","67","42","2024-10-08","litro","1e1b2b3c"
"12806","Refrigeradora Samsung 300L","5","Samsung","1519.13","83","819","2024-09-24","unidad","9d4e5cee"
"12807","Guantes de Box Everlast","4","Everlast","56.23","79","848","2025-04-05","par","26811cc4"
"12808","Perfume Adidas Mujer","8","Adidas","78.18","22","282","2024-11-09","unidad","e019e4fe"
"12809","Limpia parabrisas 500ml","10","3M","12.56","18","290","2025-02-15","mililitro","93c41734"
"12810","Vitamina C 1000mg x20","7","La Santé","12.07","72","753","2024-11-02","blister","94c7661d"
"12811","Laptop Lenovo IdeaPad 3","1","Lenovo","1550.99","24","886","2024-11-18","unidad","309773f0"
"12812","Cocina Mabe 4 hornillas","5","Mabe","1039.28","3","593","2024-10-14","unidad","501c3994"
"12813","Vitamina C 1000mg x20","7","La Santé","13.71","71","117","2024-08-07","blister","4cb5fb24"
"12814","Shampoo Sedal 650ml","8","Sedal","12.37","54","343","2024-05-07","mililitro","15138b9d"
"12815","Impresora Multifuncional HP","6","HP","304.19","65","99","2024-08-15","unidad","d7a56fe1"
"12816","Filtro de aire Toyota","10","Toyota","54.81","64","644","2024-08-04","unidad","1435bc3b"
"12817","Aceite de Motor Mobil 4L","10","Mobil","94.87","72","317","2024-12-02","litro","ba47b5ab"
"12818","Carro Hot Wheels","9","Mattel","20.92","88","347","2024-09-15","unidad","acc84f26"
"12819","Leche Gloria UHT 1L","2","Gloria","5.98","23","219","2025-03-08","litro","4698ad00"
"12820","Filtro de aire Toyota","10","Toyota","54.00","41","643","2025-04-06","unidad","d7b2aa46"
"12821","Shampoo Sedal 650ml","8","Sedal","12.13","63","681","2024-09-05","mililitro","a590c769"
"12822","Tablet Samsung Galaxy Tab A8","6","Samsung","720.53","23","541","2024-12-05","unidad","7e50198c"
"12823","Shampoo Sedal 650ml","8","Sedal","12.40","36","529","2024-09-21","mililitro","eb167f16"
"12824","Tablet Samsung Galaxy Tab A8","6","Samsung","966.27","96","287","2024-04-30","unidad","98fdc61b"
"12825","Pelota de fútbol Adidas","4","Adidas","90.26","54","595","2025-03-06","unidad","7dd34640"
"12826","Leche Gloria UHT 1L","2","Gloria","5.91","12","695","2024-11-27","litro","0219214b"
"12827","Refrigeradora Samsung 300L","5","Samsung","1731.49","81","495","2024-08-30","unidad","cf56d8d9"
"12828","Carro Hot Wheels","9","Mattel","23.31","60","931","2025-04-01","unidad","fd95df3f"
"12829","Paracetamol 500mg x10","7","Genfar","4.45","33","921","2024-06-14","blister","87354ba2"
"12830","Vitamina C 1000mg x20","7","La Santé","17.83","27","74","2024-06-10","blister","4938c455"
"12831","Guantes de Box Everlast","4","Everlast","82.82","33","192","2024-06-15","par","36d16dac"
"12832","Leche Gloria UHT 1L","2","Gloria","4.52","48","678","2024-09-25","litro","a2feb19f"
"12833","Shampoo Sedal 650ml","8","Sedal","14.74","17","33","2024-09-19","mililitro","8b62ea6e"
"12834","Zapatillas Urbanas Hombre","3","Skechers","256.37","32","431","2024-11-01","par","a39814e7"
"12835","Paracetamol 500mg x10","7","Genfar","3.00","57","22","2025-02-17","blister","8bc39761"
"12836","Carro Hot Wheels","9","Mattel","18.44","72","338","2025-04-13","unidad","b81de466"
"12837","Silla ergonómica Home Collection","5","Home Collection","208.88","44","773","2024-08-02","unidad","8d53c578"
"12838","Casaca Hombre Pluma","3","Basement","158.23","23","135","2025-01-28","unidad","bb0f6f74"
"12839","Zapatillas Urbanas Hombre","3","Skechers","209.65","98","34","2025-01-26","par","347fcce4"
"12840","Zapatillas Urbanas Hombre","3","Skechers","238.64","27","881","2024-07-19","par","e5f0adb5"
"12841","Refrigeradora Samsung 300L","5","Samsung","2099.16","75","451","2024-06-05","unidad","e5a53f82"
"12842","Audífonos JBL inalámbricos","6","JBL","183.42","51","115","2024-12-09","unidad","b470d05b"
"12843","Aceite de Motor Mobil 4L","10","Mobil","127.63","31","44","2024-06-18","litro","bc4770a8"
"12844","Perfume Adidas Mujer","8","Adidas","51.61","80","915","2025-01-16","unidad","7d56418f"
"12845","Televisor LG 55'' UHD","1","LG","2071.39","78","528","2024-10-12","unidad","177428d8"
"12846","Refrigeradora Samsung 300L","5","Samsung","1616.82","36","237","2025-02-07","unidad","9e4628e2"
"12847","Jean Mujer Skinny","3","Do Jeans","87.37","89","834","2024-06-04","unidad","8ecfe048"
"12848","Aceite Primor 1L","2","Primor","8.95","40","583","2024-08-22","litro","463e5049"
"12849","Set de bloques Lego Classic","9","Lego","135.91","27","41","2024-08-16","unidad","4c91f365"
"12850","Crema Corporal Nivea 400ml","8","Nivea","22.43","97","291","2025-03-07","mililitro","ef932b46"
"12851","Paracetamol 500mg x10","7","Genfar","3.72","45","323","2024-09-06","blister","3dfcfe60"
"12852","Crema Corporal Nivea 400ml","8","Nivea","25.72","28","218","2024-08-27","mililitro","0b637da6"
"12853","Alcohol 70% 1L","7","Zegel","12.24","90","79","2024-07-18","litro","8b69e500"
"12854","Alcohol 70% 1L","7","Zegel","13.73","57","118","2024-09-05","litro","012cdd3d"
"12855","Celular Samsung Galaxy A14","1","Samsung","795.68","78","775","2024-06-05","unidad","59ab3075"
"12856","Alcohol 70% 1L","7","Zegel","9.51","25","339","2025-03-15","litro","3a70ac11"
"12857","Limpia parabrisas 500ml","10","3M","10.16","31","774","2024-07-31","mililitro","88ecdea7"
"12858","Aceite Primor 1L","2","Primor","8.71","67","809","2025-01-04","litro","8e41f91b"
"12859","Televisor LG 55'' UHD","1","LG","2123.34","75","739","2024-11-26","unidad","b797827d"
"12860","Muñeca Barbie Fashionista","9","Mattel","64.30","52","515","2024-06-26","unidad","5a8805fa"
"12861","Aceite Primor 1L","2","Primor","8.43","7","602","2025-01-26","litro","6cb68255"
"12862","Carro Hot Wheels","9","Mattel","22.37","64","165","2024-07-07","unidad","f045375a"
"12863","Limpia parabrisas 500ml","10","3M","14.93","61","554","2024-06-05","mililitro","c32680ef"
"12864","Zapatillas Urbanas Hombre","3","Skechers","242.70","41","25","2024-07-22","par","7f10180f"
"12865","Guantes de Box Everlast","4","Everlast","74.46","96","111","2024-12-22","par","c781bf58"
"12866","Laptop Lenovo IdeaPad 3","1","Lenovo","1826.24","52","158","2025-02-15","unidad","9305fc7e"
"12867","Cocina Mabe 4 hornillas","5","Mabe","962.04","34","895","2025-01-16","unidad","ad56c18c"
"12868","Laptop Lenovo IdeaPad 3","1","Lenovo","1793.07","95","563","2024-11-19","unidad","6ae42b72"
"12869","Bicicleta Montaña Aro 29","4","Aro","739.09","98","811","2025-02-24","unidad","c60e3bc7"
"12870","Paracetamol 500mg x10","7","Genfar","2.83","84","688","2024-10-23","blister","27232faf"
"12871","Limpia parabrisas 500ml","10","3M","16.16","36","359","2025-02-03","mililitro","f752c665"
"12872","Zapatillas Urbanas Hombre","3","Skechers","272.46","97","790","2024-06-23","par","bfcc0a64"
"12873","Televisor LG 55'' UHD","1","LG","1797.53","68","196","2024-06-11","unidad","6cf01813"
"12874","Perfume Adidas Mujer","8","Adidas","78.30","58","359","2025-03-07","unidad","d95bd3a9"
"12875","Carro Hot Wheels","9","Mattel","21.21","39","945","2024-08-25","unidad","60ca3f5c"
"12876","Jean Mujer Skinny","3","Do Jeans","85.08","40","613","2025-02-05","unidad","ce1336dc"
"12877","Cocina Mabe 4 hornillas","5","Mabe","952.22","92","386","2024-05-26","unidad","54a4bca7"
"12878","Laptop Lenovo IdeaPad 3","1","Lenovo","1822.48","21","925","2024-08-15","unidad","07639348"
"12879","Carro Hot Wheels","9","Mattel","22.69","90","500","2025-04-05","unidad","318c56a5"
"12880","Bicicleta Montaña Aro 29","4","Aro","748.54","14","583","2024-06-20","unidad","53c6ab63"
"12881","Bicicleta Montaña Aro 29","4","Aro","855.07","68","567","2024-05-31","unidad","195e720d"
"12882","Guantes de Box Everlast","4","Everlast","82.08","20","228","2025-03-15","par","f1c02147"
"12883","Celular Samsung Galaxy A14","1","Samsung","886.01","50","6","2024-11-17","unidad","7a160963"
"12884","Arroz Costeño 5kg","2","Costeño","27.78","24","398","2025-01-20","kg","9e79bcea"
"12885","Vitamina C 1000mg x20","7","La Santé","15.78","2","629","2024-09-02","blister","e2fd3f8f"
"12886","Carro Hot Wheels","9","Mattel","16.35","64","605","2024-06-26","unidad","8dd92e06"
"12887","Limpia parabrisas 500ml","10","3M","10.48","39","63","2025-03-11","mililitro","d85678d8"
"12888","Pelota de fútbol Adidas","4","Adidas","96.37","44","995","2025-01-15","unidad","5888731c"
"12889","Muñeca Barbie Fashionista","9","Mattel","89.00","17","423","2024-11-09","unidad","002dd8cd"
"12890","Vitamina C 1000mg x20","7","La Santé","15.62","90","974","2024-08-16","blister","aa33f949"
"12891","Arroz Costeño 5kg","2","Costeño","27.14","72","87","2024-05-26","kg","02ab68a1"
"12892","Aceite de Motor Mobil 4L","10","Mobil","99.73","8","983","2024-07-23","litro","015d0b9f"
"12893","Aceite de Motor Mobil 4L","10","Mobil","117.55","31","296","2024-10-16","litro","78a66238"
"12894","Set de bloques Lego Classic","9","Lego","183.93","35","731","2025-04-15","unidad","c2d65368"
"12895","Silla ergonómica Home Collection","5","Home Collection","255.63","33","978","2025-02-21","unidad","93b3ccb9"
"12896","Refrigeradora Samsung 300L","5","Samsung","2177.07","9","473","2024-07-31","unidad","38a20d57"
"12897","Paracetamol 500mg x10","7","Genfar","3.21","94","786","2024-05-29","blister","48b97f92"
"12898","Leche Gloria UHT 1L","2","Gloria","5.11","78","9","2024-10-27","litro","eb03d125"
"12899","Guantes de Box Everlast","4","Everlast","57.03","6","883","2025-02-23","par","d3958638"
"12900","Celular Samsung Galaxy A14","1","Samsung","752.73","38","808","2024-07-18","unidad","b9effe94"
"12901","Refrigeradora Samsung 300L","5","Samsung","1788.06","66","466","2025-02-17","unidad","88bd1cd1"
"12902","Aceite Primor 1L","2","Primor","9.17","24","755","2025-02-26","litro","b94f2f9d"
"12903","Limpia parabrisas 500ml","10","3M","17.13","33","91","2025-01-09","mililitro","e22ebc9f"
"12904","Leche Gloria UHT 1L","2","Gloria","4.77","53","364","2024-09-05","litro","449fefba"
"12905","Aceite de Motor Mobil 4L","10","Mobil","127.09","31","147","2025-03-13","litro","becec68c"
"12906","Muñeca Barbie Fashionista","9","Mattel","73.66","1","893","2024-08-06","unidad","ea262644"
"12907","Vitamina C 1000mg x20","7","La Santé","13.97","63","622","2025-02-11","blister","2c4ca7e6"
"12908","Refrigeradora Samsung 300L","5","Samsung","1890.44","65","242","2025-03-28","unidad","a6569e9a"
